Date,Open,High,Low,Close,Adj Close,Volume
7/26/2019,27166,27213.7,27123.25,27192.45,27192.45,"233,650,000"
7/29/2019,27192.24,27275.85,27178.06,27221.35,27221.35,"250,850,000"
7/30/2019,27145.39,27224.36,27069.86,27198.02,27198.02,"293,250,000"
7/31/2019,27244.67,27281.65,26719.6,26864.27,26864.27,"385,150,000"
8/1/2019,26879.86,27175.59,26548.71,26583.42,26583.42,"386,320,000"
8/2/2019,26528.66,26570.02,26249.22,26485.01,26485.01,"327,640,000"
8/5/2019,26259.23,26259.23,25523.38,25717.74,25717.74,"422,240,000"
8/6/2019,25810.62,26038.68,25710.87,26029.52,26029.52,"318,160,000"
8/7/2019,25814.22,26073.21,25440.39,26007.07,26007.07,"344,790,000"
8/8/2019,26086.52,26383.61,26038.1,26378.19,26378.19,"282,530,000"
8/9/2019,26337.09,26413.36,26097.64,26287.44,26287.44,"240,260,000"
8/12/2019,26169.91,26178.95,25824.94,25896.44,25896.44,"199,390,000"
8/13/2019,25888.88,26426.97,25833.25,26279.91,26279.91,"308,900,000"
8/14/2019,26035.08,26035.08,25471.59,25479.42,25479.42,"352,250,000"
8/15/2019,25514.25,25639.69,25339.6,25579.39,25579.39,"332,600,000"
8/16/2019,25678.17,25929.65,25678.17,25886.01,25886.01,"276,210,000"
8/19/2019,26020.06,26222.32,26020.06,26135.79,26135.79,"252,640,000"
8/20/2019,26086.86,26160.12,25952,25962.44,25962.44,"238,100,000"
8/21/2019,26145.36,26268.32,26141.77,26202.73,26202.73,"208,790,000"
8/22/2019,26271.64,26388.78,26099.01,26252.24,26252.24,"222,810,000"
8/23/2019,26134.21,26320.29,25507.18,25628.9,25628.9,"364,260,000"
8/26/2019,25826.05,25941.25,25716.39,25898.83,25898.83,"222,780,000"
8/27/2019,26014.46,26054.02,25721.85,25777.9,25777.9,"263,530,000"
8/28/2019,25712.99,26041.57,25637.43,26036.1,26036.1,"207,070,000"
8/29/2019,26249.09,26408.84,26185.71,26362.25,26362.25,"208,650,000"
8/30/2019,26476.39,26514.62,26295.59,26403.28,26403.28,"216,160,000"
9/3/2019,26198.26,26198.26,25978.22,26118.02,26118.02,"223,210,000"
9/4/2019,26301.99,26362.35,26244.44,26355.47,26355.47,"202,710,000"
9/5/2019,26603.15,26836.3,26603.15,26728.15,26728.15,"256,670,000"
9/6/2019,26790.25,26860.87,26708.39,26797.46,26797.46,"209,700,000"
9/9/2019,26866.23,26900.83,26762.18,26835.51,26835.51,"273,120,000"
9/10/2019,26805.83,26909.43,26717.05,26909.43,26909.43,"322,340,000"
9/11/2019,26928.05,27137.04,26885.48,27137.04,27137.04,"272,590,000"
9/12/2019,27197.32,27306.73,27105.01,27182.45,27182.45,"250,010,000"
