Academic Year,TAP College Code,Federal School Code,TAP College Name ,Sector Type,TAP Sector Group,TAP Recipient Headcount,TAP Recipient FTEs,TAP Recipient Dollars
2003,5105,2772,MERCY COLLEGE GRAD TRIMESTER/QTR,PRIVATE,5-INDEPENDENT,28,14.33,4074
2003,7964,31814,MERKAZ BNOS,PRIVATE,7-BUS. NON-DEG,287,299.5,1458908
2003,5425,9769,METROPOLITAN COLLEGE OF NY (GRAD),PRIVATE,5-INDEPENDENT,91,70.5,16377
2003,1099,9769,METROPOLITAN COLL OF NEW YORK 4YR,PRIVATE,5-INDEPENDENT,1232,1140.25,4148098
2003,7740,36523,METROPOLITAN LEARNING INSTITUTE,PRIVATE,7-BUS. NON-DEG,228,218,1012752
2003,2105,2871,MOHAWK VALLEY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2988,2336.5,3951737
2003,500,2775,MOLLOY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1021,871.92,2187368
2003,7518,4799,MONROE COLLEGE ASSOCIATES DEG 2YR,PRIVATE,6-BUS. DEGREE,4689,4154.33,17554400
2003,6018,4799,MONROE COLLEGE BACHELORS DEG 4YR,PRIVATE,5-INDEPENDENT,1035,870.83,3152858
2003,2180,2872,MONROE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,6075,4657.08,7150983
2003,3030,2859,MORRISVILLE STATE COLLEGE,PUBLIC,3-SUNY SO,2108,1758.33,4850684
2003,6030,2859,MORRISVILLE STATE COLLEGE,PUBLIC,3-SUNY SO,147,123.25,300968
2003,2110,2778,MOUNT ST. MARY COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,887,776.58,1924562
2003,5725,2778,MOUNT ST. MARY COLLEGE - GRAD,PRIVATE,5-INDEPENDENT,12,7.25,2182
2003,5674,7026,MT SINAI SCHOOL OF MEDICINE,PRIVATE,5-INDEPENDENT,38,35.5,14276
2003,2113,2873,NASSAU COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,4586,3457,5427397
2003,525,2779,NAZARETH COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1173,1081.25,2359292
2003,5685,2779,NAZARETH COLLEGE GRAD,PRIVATE,5-INDEPENDENT,58,44.5,16335
2003,5765,26001,NEW YORK ACADEMY OF ART,PRIVATE,5-INDEPENDENT,5,5,2461
2003,7863,21634,NEW YORK CAREER INSTITUTE,PRIVATE,6-BUS. DEGREE,487,292.83,1049444
2003,5017,12277,NEW YORK CHIROPRACTIC COLLEGE,PRIVATE,5-INDEPENDENT,122,97.33,42940
2003,7959,23256,NEW YORK INST OF ENGLISH&BUSINESS,PRIVATE,7-BUS. NON-DEG,328,267,1276176
2003,5456,2782,NEW YORK INST TECH,PRIVATE,5-INDEPENDENT,214,205.5,90730
2003,5455,2782,NEW YORK INST TECH,PRIVATE,5-INDEPENDENT,30,25,7684
2003,2120,2782,NEW YORK INST TECH 4YR,PRIVATE,5-INDEPENDENT,2212,1879.88,5508175
2003,2121,2782,NEW YORK INST TECH-EVE SAT PROG,PRIVATE,5-INDEPENDENT,7,5,14378
2003,5515,2783,NEW YORK LAW SCHOOL,PRIVATE,5-INDEPENDENT,128,112.75,43476
2003,5520,2784,NEW YORK MEDICAL COLLEGE,PRIVATE,5-INDEPENDENT,77,73,29536
2003,550,20690,NEW YORK SCHOOL INTERIOR DESIGN,PRIVATE,5-INDEPENDENT,28,25.5,82952
2003,7979,7979,NEW YORK SCHOOL OF COURT REPORTNG,PRIVATE,7-BUS. NON-DEG,6,5,2080
2003,555,2785,NEW YORK UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,3347,3081.92,9671318
2003,5060,2785,NEW YORK UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,511,443.75,166326
2003,5530,2785,NEW YORK U SCH OF MEDICINE GRAD,PRIVATE,5-INDEPENDENT,52,47.5,19637
2003,2215,2874,NIAGARA COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2358,1836.33,3043546
2003,560,2788,NIAGARA UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1684,1570.17,3220338
2003,5305,2788,NIAGARA UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,17,12.75,5378
2003,2258,7111,NORTH COUNTRY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,797,628.08,1096133
2003,575,2790,NYACK COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,871,715.29,2268145
2003,5075,2790,NYACK COLLEGE GRAD,PRIVATE,5-INDEPENDENT,14,10,3026
2003,5870,25994,NY COLLEGE OF HEALTH PROFESSIONS,PRIVATE,5-INDEPENDENT,22,21,10586
2003,2270,25994,NY COLLEGE OF HEALTH PROFESSIONS,PRIVATE,5-INDEPENDENT,142,122.83,388288
2003,6270,25994,NY COLL HEALTH PROF 4YR UG,PRIVATE,5-INDEPENDENT,36,33,111170
2003,5300,2749,N Y COL OF PODIATRIC MEDICINE,PRIVATE,5-INDEPENDENT,58,54.5,22551
2003,7690,9003,OLEAN BUSINESS INST,PRIVATE,6-BUS. DEGREE,65,51.5,176852
2003,2185,2875,ONONDAGA COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,3254,2483.67,4242693
2003,2125,2876,ORANGE COUNTY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1332,1011.5,1520795
2003,590,2791,PACE UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2435,2203.79,7285662
2003,5310,2791,PACE UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,51,37.75,14985
2003,591,2791,PACE UNIVERSITY UNDERGRADUATE,PRIVATE,5-INDEPENDENT,836,768.75,1969771
2003,260,2791,PACE UNIVERSITY WHITE PLAINS,PRIVATE,5-INDEPENDENT,41,28.5,130546
2003,5533,2791,PACE UNIV SCH OF LAW WHITE PLAINS,PRIVATE,5-INDEPENDENT,33,32,12114
2003,605,30277,PACIFIC COLL OF ORIENTAL MED 2YR,PRIVATE,6-BUS. DEGREE,4,3,7927
2003,5815,30277,PACIFIC COLL OF ORIENTAL MED GRAD,PRIVATE,6-BUS. DEGREE,57,46,19547
2003,2140,2795,PAUL SMITHS COLLEGE 2 YR UNDEGRAD,PRIVATE,5-INDEPENDENT,279,261,727728
2003,6140,2795,PAUL SMITHS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,193,173.75,450883
2003,45,6438,PHILLIPS BETH ISRAEL SCH.NURSING,PRIVATE,8-OTHER,16,11.5,44758
2003,7698,12358,PLAZA COLLEGE,PRIVATE,6-BUS. DEGREE,1106,780.08,3494641
2003,610,2796,POLYTECHNIC UNIV 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,971,849,3051236
2003,5070,2796,POLYTECHNIC UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,4,2.5,1138
2003,615,2798,PRATT INSTITUTE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,637,584.25,1676314
2003,5315,2798,PRATT INSTITUTE GRAD,PRIVATE,5-INDEPENDENT,29,21.5,8017
2003,7874,23065,PROFESSIONAL BUSINESS COLLEGE,PRIVATE,6-BUS. DEGREE,397,198.5,912832
2003,7974,23065,PROFESSIONAL BUSINESS COLLEGE,PRIVATE,7-BUS. NON-DEG,518,327.5,1480036
2003,5080,2803,RENSSELAER POLYTECHNIC INST GRAD,PRIVATE,5-INDEPENDENT,25,20.75,7016
2003,635,2803,RENSSELAER POLYTECHNIC INST UG,PRIVATE,5-INDEPENDENT,1377,1279.33,3067210
2003,7850,379130,ROBERTS BUSINESS INST INC,PRIVATE,7-BUS. NON-DEG,200,118,546010
2003,5730,2805,ROBERTS WESLEYAN COLLEGE-GRAD,PRIVATE,5-INDEPENDENT,31,24,9545
2003,640,2805,ROBERTS WESLEYAN COLL  UG SEMESTE,PRIVATE,5-INDEPENDENT,764,707.83,1677782
2003,650,2806,ROCHESTER INST TECH 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,3952,3334.58,7854027
2003,5320,2806,ROCHESTER INST TECH GRAD,PRIVATE,5-INDEPENDENT,105,80.33,26248
2003,2147,2877,ROCKLAND COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1049,796.5,1225950
2003,674,2810,SAGE COLLEGE OF ALBANY,PRIVATE,5-INDEPENDENT,411,348,902850
2003,844,9248,SAMARITAN HOSPITAL PRAC NURSING,PRIVATE,8-OTHER,28,13.5,37030
2003,840,9248,SAMARITAN HOSP SCH OF NURSING,PRIVATE,8-OTHER,35,22.75,41624
2003,7491,11647,SANFORD BROWN INSTITUTE,PRIVATE,6-BUS. DEGREE,964,758.17,2558513
2003,5445,2813,SARAH LAWRENCE COLLEGE GRAD,PRIVATE,5-INDEPENDENT,13,11,3777
2003,845,2813,SARAH LAWRENCE COLL UNDERGRAD,PRIVATE,5-INDEPENDENT,86,85,216048
2003,2243,6785,SCHENECTADY COUNTY COMM COLLEGE,PUBLIC,4-SUNY CC,1352,1025.75,1612685
2003,5858,7468,SCHOOL OF VISUAL ARTS-GRAD,PRIVATE,6-BUS. DEGREE,29,27.5,11488
2003,7858,7468,SCHOOL OF VISUAL ARTS UNDERGRAD,PRIVATE,6-BUS. DEGREE,658,613.5,1804159
2003,685,2816,SIENA COLLEGE,PRIVATE,5-INDEPENDENT,1498,1420.17,3046189
2003,7045,10837,SIMMONS INSTITUTE FUNERAL SERVICE,PRIVATE,6-BUS. DEGREE,32,28.25,97214
2003,855,2814,SKIDMORE COLLEGE,PRIVATE,5-INDEPENDENT,298,265.5,820493
2003,860,2814,SKIDMORE COL UNV WITHOUT WALLS,PRIVATE,5-INDEPENDENT,11,6.25,17280
2003,1606,5877,S NASSAU HOSP SCH OF RAD TECH,PRIVATE,8-OTHER,8,8,17233
2003,7948,24914,SPANISH-AMERICAN INSTITUTE,PRIVATE,7-BUS. NON-DEG,16,9,32431
2003,5100,2817,ST BONAVENTURE UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,9,8,1506
2003,695,2817,ST BONAVENTURE UNIVERSITY UG,PRIVATE,5-INDEPENDENT,1091,1025,2140817
2003,710,6461,ST ELIZABETH COLLEGE OF NURSING,PRIVATE,8-OTHER,105,91,260175
2003,1690,6461,ST ELIZABETH HOSP SCHOOL RAD TECH,PRIVATE,8-OTHER,12,11.5,12590
2003,715,2820,ST FRANCIS COLLEGE,PRIVATE,5-INDEPENDENT,1127,991.38,3056444
2003,1650,5064,ST JAMES MERCY HOSP SCH XRAY TECH,PRIVATE,8-OTHER,18,16.5,33922
2003,5415,2821,ST JOHN FISHER COLLEGE-GRADUATE,PRIVATE,5-INDEPENDENT,2,1,497
2003,735,2821,ST JOHN FISHER COLLEGE UNDERGRAD,PRIVATE,5-INDEPENDENT,1636,1508.92,3246856
2003,745,6443,ST JOHN'S RIVERSIDE HOSP NURS,PRIVATE,8-OTHER,37,25.67,66408
2003,751,2823,ST JOHNS UNIVERSITY 4YR UG,PRIVATE,5-INDEPENDENT,7135,6569.25,20364017
2003,5110,2823,ST JOHNS UNIVERSITY - GRAD,PRIVATE,5-INDEPENDENT,128,98,31540
2003,5385,2823,ST JOHNS UNIVERSITY LAW SCHOOL,PRIVATE,5-INDEPENDENT,71,62.25,24445
2003,1580,2823,ST JOHNS UNIVERSITY PHYS ASSIST,PRIVATE,8-OTHER,1,1,1540
2003,1615,2823,ST JOHNS UNIV SCH RADIOGRAPHY,PRIVATE,8-OTHER,17,15.75,44612
2003,765,6467,ST JOSEPH COL NUR AT ST JOS HOSP,PRIVATE,8-OTHER,158,121.08,268076
2003,755,2825,ST JOSEPHS COLL BROOKLYN 4YR UG,PRIVATE,5-INDEPENDENT,405,362.83,985447
2003,758,2825,ST JOSEPHS COLL PATCHOGUE UG,PRIVATE,5-INDEPENDENT,1573,1390,2826923
2003,762,2825,ST JOSEPHS COLL PATCHOGUE WEEKEND,PRIVATE,5-INDEPENDENT,37,24.25,52644
2003,1676,36513,ST. JOSEPHS MED CENTER- RAD TECH,PRIVATE,8-OTHER,8,5.5,20186
2003,775,2829,ST LAWRENCE UNIVERSITY 4YR UG,PRIVATE,5-INDEPENDENT,656,632.67,1475610
2003,5340,2829,ST LAWRENCE UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,4,2.5,676
2003,1653,5066,ST LUKES SCHOOL RAD TECH,PRIVATE,8-OTHER,18,17.5,43998
2003,437,12364,ST PAUL'S SCH NURSING,PRIVATE,8-OTHER,28,16.5,35569
2003,836,9479,ST PAUL'S SCH NURSING SI,PRIVATE,8-OTHER,25,21.25,54546
2003,455,12203,ST PETERS HOSP COLLEGE OF NURSING,PRIVATE,8-OTHER,31,20,46273
2003,5330,2832,ST THOMAS AQUINAS COLLEGE-GRAD,PRIVATE,5-INDEPENDENT,1,1,75
2003,830,2832,ST THOMAS AQUINAS COLLEGE UG,PRIVATE,5-INDEPENDENT,590,535.75,1447936
2003,1605,9479,ST VINCENT CMC PA PROGRAM,PRIVATE,8-OTHER,4,4,9256
2003,5400,2841,SUC BROCKPORT GRAD,PUBLIC,3-SUNY SO,89,71.25,25412
2003,900,2841,SUC BROCKPORT (UNDERGRAD),PUBLIC,3-SUNY SO,4123,3669.08,7185186
2003,5625,2842,SUC BUFFALO GRAD,PUBLIC,3-SUNY SO,60,39.25,14981
2003,905,2842,SUC BUFFALO (UNDERGRAD),PUBLIC,3-SUNY SO,5272,4556.67,10127167
2003,960,2668,SUC CERAMICS AT ALFRED UNIV 4YR U,PUBLIC,3-SUNY SO,237,220,498474
2003,5560,2668,SUC CERAMICS AT ALFRED UNIV GRAD,PUBLIC,3-SUNY SO,2,2,1100
2003,5605,2843,SUC CORTLAND GRAD,PUBLIC,3-SUNY SO,48,32.5,10420
2003,910,2843,SUC CORTLAND (UNDERGRAD),PUBLIC,3-SUNY SO,3501,3172,5756697
2003,5680,10286,SUC EMPIRE STATE GRAD,PUBLIC,3-SUNY SO,4,3,1175
2003,913,10286,SUC EMPIRE STATE (UNDERGRAD),PUBLIC,3-SUNY SO,2300,1658.75,4657857
2003,950,2851,SUC ENV SCI&FORESTRY 4YRUNDERGRAD,PUBLIC,3-SUNY SO,738,677.33,1274167
2003,5555,2851,SUC ENV SCI&FORESTRY GRAD,PUBLIC,3-SUNY SO,33,26.5,10286
2003,5585,2844,SUC FREDONIA GRAD,PUBLIC,3-SUNY SO,44,34.5,11350
2003,915,2844,SUC FREDONIA (UNDERGRAD),PUBLIC,3-SUNY SO,3057,2790.67,5012339
2003,5405,2845,SUC GENESEO GRAD,PUBLIC,3-SUNY SO,14,9.5,3058
2003,920,2845,SUC GENESEO (UNDERGRAD),PUBLIC,3-SUNY SO,2942,2735.75,4746842
2003,5565,2846,SUC NEW PALTZ GRAD,PUBLIC,3-SUNY SO,57,43.5,17840
2003,925,2846,SUC NEW PALTZ (UNDERGRAD),PUBLIC,3-SUNY SO,3086,2751.83,6460653
2003,965,7109,SUC OLD WESTBURY (UNDERGRAD),PUBLIC,3-SUNY SO,1603,1306.5,3815359
2003,5590,2847,SUC ONEONTA GRAD,PUBLIC,3-SUNY SO,10,9,3880
2003,930,2847,SUC ONEONTA (UNDERGRAD),PUBLIC,3-SUNY SO,3298,2971.71,5959166
2003,5420,2848,SUC OSWEGO GRAD,PUBLIC,3-SUNY SO,99,73,31929
2003,935,2848,SUC OSWEGO (UNDERGRAD),PUBLIC,3-SUNY SO,4471,3965,7964502
2003,5615,2850,SUC POTSDAM GRAD,PUBLIC,3-SUNY SO,133,103.25,38468
2003,945,2850,SUC POTSDAM (UNDERGRAD),PUBLIC,3-SUNY SO,2273,2023.58,4239218
2003,5675,6791,SUC PURCHASE-GRAD,PUBLIC,3-SUNY SO,16,15.5,6679
2003,970,6791,SUC PURCHASE (UNDERGRAD),PUBLIC,3-SUNY SO,1328,1207.75,2870898
2003,2157,2878,SUFFOLK COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,4858,3723.17,5376259
2003,2225,2879,SULLIVAN COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,940,737.17,1557554
2003,895,2835,SUNY ALBANY 4 YR (UNDERGRAD),PUBLIC,3-SUNY SO,5903,5270.75,11894489
2003,5390,2835,SUNY AT ALBANY GRAD,PUBLIC,3-SUNY SO,333,270,92860
2003,880,2836,SUNY BINGHAMTON 4 YR(UNDERGRAD),PUBLIC,3-SUNY SO,5229,4882.29,11731022
2003,5450,2836,SUNY BINGHAMTON GRAD,PUBLIC,3-SUNY SO,188,159.25,57936
2003,1010,2837,SUNY BUFFALO 4 YR (UNDERGRAD),PUBLIC,3-SUNY SO,8948,7950.63,17231106
2003,5130,2837,SUNY BUFFALO GRAD,PUBLIC,3-SUNY SO,1040,929,364905
2003,5132,2837,SUNY BUFFALO GRAD LAW,PUBLIC,3-SUNY SO,74,69.75,25555
2003,5133,2837,SUNY BUFFALO GRAD MED & DENT,PUBLIC,3-SUNY SO,76,70.5,30211
2003,6015,2856,SUNY COBLESKILL,PUBLIC,3-SUNY SO,320,272,572456
2003,3015,2856,SUNY COBLESKILL,PUBLIC,3-SUNY SO,1303,1093.25,2695552
2003,5568,9929,SUNY COLLEGE OF OPTOMETRY,PUBLIC,3-SUNY SO,56,53.67,26286
2003,3005,2854,SUNY COLLEGE OF TECH AT ALFRED,PUBLIC,3-SUNY SO,1897,1649.33,3996590
2003,6005,2854,SUNY COLLEGE OF TECH AT ALFRED,PUBLIC,3-SUNY SO,490,438.17,832796
2003,6010,2855,SUNY COLLEGE OF TECH AT CANTON,PUBLIC,3-SUNY SO,173,143,331667
2003,3010,2855,SUNY COLLEGE OF TECH AT CANTON,PUBLIC,3-SUNY SO,1708,1402.75,3729431
2003,6020,2857,SUNY COLLEGE OF TECH AT DELHI,PUBLIC,3-SUNY SO,172,147.25,357098
2003,3020,2857,SUNY COLLEGE OF TECH AT DELHI,PUBLIC,3-SUNY SO,1353,1151.67,2995677
2003,3025,2858,SUNY COLLEGE OF TECH FARMINGDALE,PUBLIC,3-SUNY SO,663,536.5,1373695
2003,6025,2858,SUNY COLLEGE OF TECH FARMINGDALE,PUBLIC,3-SUNY SO,1066,892.04,2000610
2003,5536,2839,SUNY DOWNSTATE MED CENTER GRAD,PUBLIC,3-SUNY SO,3,2,171
2003,4886,2839,SUNY DOWNSTATE MEDICAL CENTER,PUBLIC,3-SUNY SO,66,54.5,146188
2003,5535,2839,SUNY DOWNSTATE MEDICAL CENTER MED,PUBLIC,3-SUNY SO,213,200,86126
2003,955,2853,SUNY MARITIME COLLEGE,PUBLIC,3-SUNY SO,334,313,734419
2003,5460,2853,SUNY MARITIME COLLEGE GRAD,PUBLIC,3-SUNY SO,9,6,2112
2003,5610,2849,SUNY PLATTSBURGH GRAD,PUBLIC,3-SUNY SO,74,59.25,21932
2003,940,2849,SUNY PLATTSBURGH (UNDERGRAD),PUBLIC,3-SUNY SO,3031,2687.13,5528547
2003,5695,11678,SUNY POLYTECHNIC INST GRAD,PUBLIC,3-SUNY SO,34,23.25,8456
2003,4975,11678,SUNY POLYTECHNIC INSTITUTE,PUBLIC,3-SUNY SO,913,715.58,1538674
2003,875,2838,SUNY STONY BROOK 4YR UNDERGRAD,PUBLIC,3-SUNY SO,6991,6329.63,17554535
2003,5430,2838,SUNY STONY BROOK GRAD,PUBLIC,3-SUNY SO,331,293.75,102616
2003,5431,2838,SUNY STONY BROOK MED-DENT,PUBLIC,3-SUNY SO,70,68.5,29584
2003,890,2840,SUNY UPSTATE MEDICAL UNIVERSITY,PUBLIC,3-SUNY SO,85,71,143510
2003,5540,2840,SUNY UPSTATE MEDICAL UNIV. (GRAD),PUBLIC,3-SUNY SO,191,178,78429
2003,2320,21700,SWEDISH INSTITUTE 2YR UNDERGRAD,PRIVATE,6-BUS. DEGREE,174,155.25,458584
2003,5120,2882,SYRACUSE UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,74,59.25,19326
2003,5575,2882,SYRACUSE UNIVERSITY LAW,PRIVATE,5-INDEPENDENT,53,49.5,19558
2003,985,2882,SYRACUSE UNIVERSITY (UNDERGRAD),PRIVATE,5-INDEPENDENT,2649,2501.5,6854337
2003,1022,2883,SYRACUSE UNIVERSITY UTICA COLLEGE,PRIVATE,5-INDEPENDENT,1414,1276.75,3519750
2003,5820,2883,SYRACUSE UNIVERSITY UTICA COLLEGE,PRIVATE,5-INDEPENDENT,14,8.5,2797
2003,7868,4825,TAYLOR BUSINESS INSTITUTE,PRIVATE,6-BUS. DEGREE,1138,857.08,3880614
2003,7830,11031,TECHNICAL CAREER INSTITUTES,PRIVATE,6-BUS. DEGREE,3384,2771.83,11155104
2003,210,6448,THE BELANGER SCHOOL OF NURSING,PRIVATE,8-OTHER,32,23.5,37280
2003,7120,5208,THE COLLEGE OF WESTCHESTER,PRIVATE,6-BUS. DEGREE,447,370.33,1293076
2003,355,40953,THE KING'S COLLEGE,PRIVATE,5-INDEPENDENT,32,27,89941
2003,535,20662,THE NEW SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,561,492,1571618
2003,5050,20662,THE NEW SCHOOL- GRAD,PRIVATE,5-INDEPENDENT,71,58.5,24301
2003,5325,2810,THE SAGE COLLEGE GRAD,PRIVATE,5-INDEPENDENT,15,9.25,1984
2003,675,2810,THE SAGE COLLEGES 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,550,480.5,1115947
2003,2260,6788,TOMPKINS CORTLAND COMM COLLEGE,PUBLIC,4-SUNY CC,1715,1329.5,2382044
2003,865,10142,TOURO COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,5992,4563.33,18013383
2003,5866,10142,TOURO COLLEGE LAW SCHOOL,PRIVATE,5-INDEPENDENT,66,58.5,21810
2003,5345,10142,TOURO COLLEGE-MASTERS PROGRAMS,PRIVATE,5-INDEPENDENT,90,58.5,19377
2003,5835,17230,TRI-STATE COLLEGE OF ACUPUNCTURE,PRIVATE,5-INDEPENDENT,10,10,4619
2003,870,0,TRI-STATE COLLEGE OF ACUPUNCTURE,PRIVATE,5-INDEPENDENT,15,14.5,41600
2003,2144,2812,TROCAIRE COLLEGE,PRIVATE,5-INDEPENDENT,633,489.08,1660485
2003,2230,2880,ULSTER COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,937,746,1343789
2003,990,2889,UNION COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,507,482.17,1178650
2003,1015,2894,UNIVERSITY OF ROCHESTER UNDERGRAD,PRIVATE,5-INDEPENDENT,1024,983.75,2461242
2003,5141,4828,UNIV OF ROCHESTER EASTMAN GRAD,PRIVATE,5-INDEPENDENT,7,6.5,2388
2003,1016,2894,UNIV OF ROCHESTER EASTMAN UG,PRIVATE,5-INDEPENDENT,43,41,85072
2003,5545,24601,UNIV OF ROCHESTER - MED SCHOOL,PRIVATE,5-INDEPENDENT,49,45.5,19078
2003,5140,2894,UNIV OF ROCHESTER RIVER CAMP GRAD,PRIVATE,5-INDEPENDENT,18,16,6194
2003,5142,2894,UNIV OF ROCHESTER SIMON SCH BUS,PRIVATE,5-INDEPENDENT,12,8,3454
2003,7870,9077,UTICA SCHOOL OF COMMERCE,PRIVATE,6-BUS. DEGREE,354,295.42,1097975
2003,1030,2895,VASSAR COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,277,268,599179
2003,2235,2665,VAUGHN COLL AERONAUTICS TECH,PRIVATE,5-INDEPENDENT,789,650,2512269
2003,2158,2896,VILLA MARIA COLL OF BUFFALO 2YR,PRIVATE,5-INDEPENDENT,323,248.67,783622
2003,1040,2899,WAGNER COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,463,438.5,1090034
2003,5410,2899,WAGNER COLLEGE GRAD,PRIVATE,5-INDEPENDENT,5,3.25,523
2003,1050,2901,WELLS COLLEGE,PRIVATE,5-INDEPENDENT,199,185.5,478015
2003,2160,2881,WESTCHESTER COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1997,1516.25,2481434
2003,1660,5867,WINTHROP HOSPITAL-RADIOGRAPHY,PRIVATE,8-OTHER,5,5,13100
2003,7895,7405,WOOD TOBE-COBURN SCHOOL,PRIVATE,6-BUS. DEGREE,371,308.5,1272122
2003,5155,9895,YESHIVA UNIV EINSTEIN COL MED,PRIVATE,5-INDEPENDENT,55,53,21614
2003,1085,2903,YESHIVA UNIVERSITY,PRIVATE,5-INDEPENDENT,325,302.25,835084
2003,5151,9895,YESHIVA UNIV GRAD/PROFESSIONAL,PRIVATE,5-INDEPENDENT,151,129.75,48970
2003,5180,9895,YESHIVA UNIV-WURZWEILER (BLOCK),PRIVATE,5-INDEPENDENT,4,1.33,482
2002,10,2666,ADELPHI UNIVERSITY 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1601,1437.5,3589247
2002,5000,2666,ADELPHI UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,107,81.75,25332
2002,2000,2860,ADIRONDACK COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1377,1085,1467296
2002,995,2885,ALBANY COLLEGE OF PHARMACY 4YR UG,PRIVATE,5-INDEPENDENT,386,357,753548
2002,5795,2885,ALBANY COLLEGE OF PHARMACY GRAD,PRIVATE,5-INDEPENDENT,41,40.5,13192
2002,5470,2886,ALBANY LAW SCHOOL GRAD,PRIVATE,5-INDEPENDENT,147,131.25,48859
2002,5475,2887,ALBANY MEDICAL COLLEGE,PRIVATE,5-INDEPENDENT,44,40.5,17290
2002,5477,2887,ALBANY MEDICAL COLLEGE (GRAD),PRIVATE,5-INDEPENDENT,1,1,75
2002,20,2668,ALFRED UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,751,689.58,1712098
2002,5200,2668,ALFRED UNIVERSITY GRAD,PRIVATE,5-INDEPENDENT,34,28,9121
2002,7952,10813,AMERICAN ACADEMY MCALLISTER INST.,PRIVATE,6-BUS. DEGREE,78,60.25,196405
2002,1075,7465,AMERICAN ACAD OF DRAMATIC ARTS,PRIVATE,6-BUS. DEGREE,24,23,53366
2002,7838,30310,AMERICAN CENTER CAREER TRAINING,PRIVATE,7-BUS. NON-DEG,334,270,1200039
2002,25,6435,ARNOT OGDEN MED CTR NURSING 4YR,PRIVATE,8-OTHER,37,30.17,95472
2002,1620,6435,ARNOT OGDEN MED CTR RAD TECH 2YR,PRIVATE,8-OTHER,8,8,8764
2002,7826,17163,ART INSTITUTE OF NEW YORK CITY,PRIVATE,6-BUS. DEGREE,848,629.58,2296487
2002,7725,30955,ASA INSTITUTE OF BUSINESS,PRIVATE,6-BUS. DEGREE,3252,2752.75,11822339
2002,5550,2669,BANK ST COLL OF EDUC,PRIVATE,5-INDEPENDENT,11,9.5,2746
2002,35,2671,BARD COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,232,210.5,621509
2002,5745,2671,BARD COLLEGE- GRAD,PRIVATE,5-INDEPENDENT,4,4,1690
2002,155,2708,BARNARD COLLEGE,PRIVATE,5-INDEPENDENT,375,364.75,1172222
2002,1607,21925,BELLEVUE HOSP SCH RADIOLOGIC TECH,PRIVATE,8-OTHER,13,8.17,18722
2002,7030,8556,BERKELEY COLLEGE 2YR,PRIVATE,6-BUS. DEGREE,308,214.67,816706
2002,6730,8556,BERKELEY COLLEGE 4YR,PRIVATE,6-BUS. DEGREE,490,409.08,1568048
2002,7031,7394,BERKELEY COLL OF NYC - EVE 2YR UG,PRIVATE,6-BUS. DEGREE,207,134.42,447512
2002,6731,7394,BERKELEY COLL OF NYC-EVE 4YR UG,PRIVATE,6-BUS. DEGREE,391,290.17,892017
2002,7035,7421,BERKELEY COLL OF WHITE PLAINS 2YR,PRIVATE,6-BUS. DEGREE,128,95,296558
